,Job Title,Job Company,Job Location,Company Rating,Company Rating Numbers,Company Size,Company Founded,Company Type,Company Industry,Company Sector,Company Revenue,Level,Minimum,Maximum,Currency,Category,Company ,Role
4298,2022 Software Engineer,Bloomberg,"New York, NY",4.1,1850,10000+ Employees,1981,Company - Private,Computer Hardware & Software,Information Technology,Unknown / Non-Applicable,Normal,98000.0,211000.0,USD,Software Engineer,,SWE
4299,Senior Software Engineer (Full-Stack) - Remote,Indeed,"New York, NY",4.3,703,10000+ Employees,2004,Company - Private,Internet,Information Technology,$2 to $5 billion (USD),Senior,132000.0,192000.0,USD,Software Engineer,,SWE
4300,Software Engineer,Prudential,"Newark, NJ",3.8,456,10000+ Employees,1875,Company - Public,Investment Banking & Asset Management,Finance,$10+ billion (USD),Normal,85000.0,145000.0,USD,Software Engineer,,SWE
4301,Software Engineer,Wework,"New York, NY",3.6,408,10000+ Employees,2010,Company - Private,Membership Organizations,Business Services,Unknown / Non-Applicable,Normal,100000.0,172000.0,USD,Software Engineer,,SWE
4302,Principal Software Engineer,Wonder,"New York, NY",0.0,0,1 to 50 Employees,0,Company - Private,Unknown,Unknown,Unknown / Non-Applicable,Senior,109000.0,238000.0,USD,Software Engineer,,SWE
4303,Senior Software Engineer (Remote),Indeed,"New York, NY",4.3,703,10000+ Employees,2004,Company - Private,Internet,Information Technology,$2 to $5 billion (USD),Senior,171000.0,247000.0,USD,Software Engineer,,SWE
4304,Front End Software Engineer - Enterprise Analytics,Indeed,"New York, NY",4.3,703,10000+ Employees,2004,Company - Private,Internet,Information Technology,$2 to $5 billion (USD),Normal,109000.0,159000.0,USD,Software Engineer,,Data SWE
4305,Principal Software Engineer - Jobseeker Profile,Indeed,"New York, NY",4.3,703,10000+ Employees,2004,Company - Private,Internet,Information Technology,$2 to $5 billion (USD),Senior,188000.0,272000.0,USD,Software Engineer,,SWE
4306,Staff Software Engineer - Kafka,Indeed,"New York, NY",4.3,703,10000+ Employees,2004,Company - Private,Internet,Information Technology,$2 to $5 billion (USD),Normal,207000.0,301000.0,USD,Software Engineer,,SWE
4307,Web Developer,Triller,"New York, NY",0.0,0,Unknown,0,Unknown,Unknown,Unknown,Unknown,Normal,70000.0,100000.0,USD,Software Engineer,,Full Stack
4308,Software Engineer,NYU Langone Health,"New York, NY",4.0,742,10000+ Employees,1841,Hospital,Health Care Services & Hospitals,Health Care,$5 to $10 billion (USD),Normal,76000.0,149000.0,USD,Software Engineer,,SWE
4309,Software Engineer II,signature consultants,"New York, NY",4.2,243,1001 to 5000 Employees,1997,Company - Private,Staffing & Outsourcing,Business Services,$100 to $500 million (USD),Normal,83000.0,136000.0,USD,Software Engineer,,SWE
4310,Full Stack Developer,Underdog.io,"New York, NY",5.0,0,1 to 50 Employees,2014,Company - Private,Internet,Information Technology,Unknown / Non-Applicable,Normal,102000.0,182000.0,USD,Software Engineer,,Full Stack
4311,Software Engineer,Underdog.io,"New York, NY",5.0,0,1 to 50 Employees,2014,Company - Private,Internet,Information Technology,Unknown / Non-Applicable,Normal,75000.0,185000.0,USD,Software Engineer,,SWE
4312,Senior Software Engineer,Underdog.io,"New York, NY",5.0,0,1 to 50 Employees,2014,Company - Private,Internet,Information Technology,Unknown / Non-Applicable,Senior,134000.0,203000.0,USD,Software Engineer,,SWE
4313,"Senior Software Engineer, Developer Productivity",Oscar Health,"New York, NY",3.7,241,1001 to 5000 Employees,2012,Company - Public,Insurance Agencies & Brokerages,Insurance,$2 to $5 billion (USD),Senior,103000.0,192000.0,USD,Software Engineer,,Full Stack
4314,"Engineering Manager, Web & Mobile",Oscar Health,"New York, NY",3.7,241,1001 to 5000 Employees,2012,Company - Public,Insurance Agencies & Brokerages,Insurance,$2 to $5 billion (USD),Normal,106000.0,224000.0,USD,Software Engineer,,SWE
4315,Software Development Engineer,Amazon.com Services LLC,"New York, NY",3.7,4703,10000+ Employees,1994,Company - Public,Internet,Information Technology,$10+ billion (USD),Normal,97000.0,163000.0,USD,Software Engineer,,SWE
4316,"Software Engineer, Product",Asana,"New York, NY",4.9,172,501 to 1000 Employees,2008,Company - Public,Enterprise Software & Network Solutions,Information Technology,Unknown / Non-Applicable,Normal,107000.0,200000.0,USD,Software Engineer,,SWE
4317,"Manager, Software Engineering",Comcast,"New York, NY",3.8,4838,10000+ Employees,1963,Company - Public,Telecommunications Services,Telecommunications,$10+ billion (USD),Normal,117000.0,206000.0,USD,Software Engineer,,SWE
4318,"Software Engineer, Web & Mobile",Oscar Health,"New York, NY",3.7,241,1001 to 5000 Employees,2012,Company - Public,Insurance Agencies & Brokerages,Insurance,$2 to $5 billion (USD),Normal,95000.0,194000.0,USD,Software Engineer,,SWE
4319,SharePoint and Office 365 Business Solutions Developer- 100% remote,HealthFirst,"Staten Island, NY",3.5,348,5001 to 10000 Employees,1993,Nonprofit Organization,Insurance Carriers,Insurance,Unknown / Non-Applicable,Normal,63000.0,140000.0,USD,Software Engineer,,Full Stack
4320,"Manager, Application Development(Mobile) - 100% Remote",HealthFirst,"New York, NY",3.5,348,5001 to 10000 Employees,1993,Nonprofit Organization,Insurance Carriers,Insurance,Unknown / Non-Applicable,Normal,66000.0,142000.0,USD,Software Engineer,,SWE
4321,Senior Staff Engineer: Platform Engineering,Oscar Health,"New York, NY",3.7,241,1001 to 5000 Employees,2012,Company - Public,Insurance Agencies & Brokerages,Insurance,$2 to $5 billion (USD),Senior,121000.0,205000.0,USD,Software Engineer,,SWE
4322,Lead Software Engineer,Reaktor,"New York, NY",4.7,4,501 to 1000 Employees,2000,Company - Private,IT Services,Information Technology,$50 to $100 million (USD),Senior,120000.0,150000.0,USD,Software Engineer,,SWE
4323,2022 Software Engineer,Bloomberg,"New York, NY",4.1,1850,10000+ Employees,1981,Company - Private,Computer Hardware & Software,Information Technology,Unknown / Non-Applicable,Normal,98000.0,211000.0,USD,Software Engineer,,SWE
4324,Senior Software Engineer (Full-Stack) - Remote,Indeed,"New York, NY",4.3,703,10000+ Employees,2004,Company - Private,Internet,Information Technology,$2 to $5 billion (USD),Senior,132000.0,192000.0,USD,Software Engineer,,SWE
4325,Software Engineer,Prudential,"Newark, NJ",3.8,456,10000+ Employees,1875,Company - Public,Investment Banking & Asset Management,Finance,$10+ billion (USD),Normal,85000.0,145000.0,USD,Software Engineer,,SWE
4326,Senior Software Engineer (Remote),Indeed,"New York, NY",4.3,703,10000+ Employees,2004,Company - Private,Internet,Information Technology,$2 to $5 billion (USD),Senior,171000.0,247000.0,USD,Software Engineer,,SWE
4327,Principal Software Engineer,Wonder,"New York, NY",0.0,0,1 to 50 Employees,0,Company - Private,Unknown,Unknown,Unknown / Non-Applicable,Senior,109000.0,238000.0,USD,Software Engineer,,SWE
4328,Lead Software Engineer (Java - BackEnd),Career Developers,"New York, NY",5.0,0,1 to 50 Employees,0,Company - Private,Staffing & Outsourcing,Business Services,Less than $1 million (USD),Senior,200000.0,200000.0,USD,Software Engineer,,BackEnd
4329,Principal Software Engineer - Jobseeker Profile,Indeed,"New York, NY",4.3,703,10000+ Employees,2004,Company - Private,Internet,Information Technology,$2 to $5 billion (USD),Senior,188000.0,272000.0,USD,Software Engineer,,SWE
4330,Staff Software Engineer - Kafka,Indeed,"New York, NY",4.3,703,10000+ Employees,2004,Company - Private,Internet,Information Technology,$2 to $5 billion (USD),Normal,207000.0,301000.0,USD,Software Engineer,,SWE
4331,Software Engineer,Wework,"New York, NY",3.6,408,10000+ Employees,2010,Company - Private,Membership Organizations,Business Services,Unknown / Non-Applicable,Normal,100000.0,172000.0,USD,Software Engineer,,SWE
4332,Front End Software Engineer - Enterprise Analytics,Indeed,"New York, NY",4.3,703,10000+ Employees,2004,Company - Private,Internet,Information Technology,$2 to $5 billion (USD),Normal,109000.0,159000.0,USD,Software Engineer,,Data SWE
4333,Software Engineer,NYU Langone Health,"New York, NY",4.0,742,10000+ Employees,1841,Hospital,Health Care Services & Hospitals,Health Care,$5 to $10 billion (USD),Normal,76000.0,149000.0,USD,Software Engineer,,SWE
4334,Software Engineer II,signature consultants,"New York, NY",4.2,243,1001 to 5000 Employees,1997,Company - Private,Staffing & Outsourcing,Business Services,$100 to $500 million (USD),Normal,83000.0,136000.0,USD,Software Engineer,,SWE
4335,Software Engineer,Underdog.io,"New York, NY",5.0,0,1 to 50 Employees,2014,Company - Private,Internet,Information Technology,Unknown / Non-Applicable,Normal,75000.0,185000.0,USD,Software Engineer,,SWE
4336,Senior Software Engineer,Underdog.io,"New York, NY",5.0,0,1 to 50 Employees,2014,Company - Private,Internet,Information Technology,Unknown / Non-Applicable,Senior,134000.0,203000.0,USD,Software Engineer,,SWE
4337,Full Stack Developer,Underdog.io,"New York, NY",5.0,0,1 to 50 Employees,2014,Company - Private,Internet,Information Technology,Unknown / Non-Applicable,Normal,102000.0,182000.0,USD,Software Engineer,,Full Stack
4338,SharePoint and Office 365 Business Solutions Developer- 100% remote,HealthFirst,"Staten Island, NY",3.5,348,5001 to 10000 Employees,1993,Nonprofit Organization,Insurance Carriers,Insurance,Unknown / Non-Applicable,Normal,63000.0,140000.0,USD,Software Engineer,,Full Stack
4339,"Engineering Manager, Web & Mobile",Oscar Health,"New York, NY",3.7,241,1001 to 5000 Employees,2012,Company - Public,Insurance Agencies & Brokerages,Insurance,$2 to $5 billion (USD),Normal,106000.0,224000.0,USD,Software Engineer,,SWE
4340,"Software Engineer, Product",Asana,"New York, NY",4.9,172,501 to 1000 Employees,2008,Company - Public,Enterprise Software & Network Solutions,Information Technology,Unknown / Non-Applicable,Normal,107000.0,200000.0,USD,Software Engineer,,SWE
4341,Software Development Engineer,Amazon.com Services LLC,"New York, NY",3.7,4703,10000+ Employees,1994,Company - Public,Internet,Information Technology,$10+ billion (USD),Normal,97000.0,163000.0,USD,Software Engineer,,SWE
4342,"Manager, Software Engineering",Comcast,"New York, NY",3.8,4838,10000+ Employees,1963,Company - Public,Telecommunications Services,Telecommunications,$10+ billion (USD),Normal,117000.0,206000.0,USD,Software Engineer,,SWE
4343,"Manager, Application Development(Mobile) - 100% Remote",HealthFirst,"New York, NY",3.5,348,5001 to 10000 Employees,1993,Nonprofit Organization,Insurance Carriers,Insurance,Unknown / Non-Applicable,Normal,66000.0,142000.0,USD,Software Engineer,,SWE
4344,"Software Engineer, Web & Mobile",Oscar Health,"New York, NY",3.7,241,1001 to 5000 Employees,2012,Company - Public,Insurance Agencies & Brokerages,Insurance,$2 to $5 billion (USD),Normal,95000.0,194000.0,USD,Software Engineer,,SWE
4345,Senior Staff Engineer: Platform Engineering,Oscar Health,"New York, NY",3.7,241,1001 to 5000 Employees,2012,Company - Public,Insurance Agencies & Brokerages,Insurance,$2 to $5 billion (USD),Senior,121000.0,205000.0,USD,Software Engineer,,SWE
4346,Lead Software Engineer,Reaktor,"New York, NY",4.7,4,501 to 1000 Employees,2000,Company - Private,IT Services,Information Technology,$50 to $100 million (USD),Senior,120000.0,150000.0,USD,Software Engineer,,SWE
4347,Senior Software Engineer (Full-Stack) - Remote,Indeed,"New York, NY",4.3,703,10000+ Employees,2004,Company - Private,Internet,Information Technology,$2 to $5 billion (USD),Senior,132000.0,192000.0,USD,Software Engineer,,SWE
4348,Software Engineer,Prudential,"Newark, NJ",3.8,456,10000+ Employees,1875,Company - Public,Investment Banking & Asset Management,Finance,$10+ billion (USD),Normal,85000.0,145000.0,USD,Software Engineer,,SWE
4349,2022 Software Engineer,Bloomberg,"New York, NY",4.1,1850,10000+ Employees,1981,Company - Private,Computer Hardware & Software,Information Technology,Unknown / Non-Applicable,Normal,98000.0,211000.0,USD,Software Engineer,,SWE
4350,Principal Software Engineer,Wonder,"New York, NY",0.0,0,1 to 50 Employees,0,Company - Private,Unknown,Unknown,Unknown / Non-Applicable,Senior,109000.0,238000.0,USD,Software Engineer,,SWE
4351,Software Engineer,Wework,"New York, NY",3.6,408,10000+ Employees,2010,Company - Private,Membership Organizations,Business Services,Unknown / Non-Applicable,Normal,100000.0,172000.0,USD,Software Engineer,,SWE
4352,Lead Software Engineer (Java - BackEnd),Career Developers,"New York, NY",5.0,0,1 to 50 Employees,0,Company - Private,Staffing & Outsourcing,Business Services,Less than $1 million (USD),Senior,200000.0,200000.0,USD,Software Engineer,,BackEnd
4353,Staff Software Engineer - Kafka,Indeed,"New York, NY",4.3,703,10000+ Employees,2004,Company - Private,Internet,Information Technology,$2 to $5 billion (USD),Normal,207000.0,301000.0,USD,Software Engineer,,SWE
4354,Principal Software Engineer - Jobseeker Profile,Indeed,"New York, NY",4.3,703,10000+ Employees,2004,Company - Private,Internet,Information Technology,$2 to $5 billion (USD),Senior,188000.0,272000.0,USD,Software Engineer,,SWE
4355,Senior Software Engineer,Indeed,"New York, NY",4.3,703,10000+ Employees,2004,Company - Private,Internet,Information Technology,$2 to $5 billion (USD),Senior,109000.0,159000.0,USD,Software Engineer,,SWE
4356,Software Engineer,signature consultants,"New York, NY",4.2,243,1001 to 5000 Employees,1997,Company - Private,Staffing & Outsourcing,Business Services,$100 to $500 million (USD),Normal,73000.0,128000.0,USD,Software Engineer,,SWE
4357,Front End Software Engineer - Enterprise Analytics,Indeed,"New York, NY",4.3,703,10000+ Employees,2004,Company - Private,Internet,Information Technology,$2 to $5 billion (USD),Normal,109000.0,159000.0,USD,Software Engineer,,Data SWE
4358,"Lead Software Engineer, Experimentation",Dow Jones,"New York, NY",3.7,62,5001 to 10000 Employees,1882,Subsidiary or Business Segment,News Outlet,Media,$500 million to $1 billion (USD),Senior,100000.0,187000.0,USD,Software Engineer,,SWE
4359,Software Engineer II,signature consultants,"New York, NY",4.2,243,1001 to 5000 Employees,1997,Company - Private,Staffing & Outsourcing,Business Services,$100 to $500 million (USD),Normal,83000.0,136000.0,USD,Software Engineer,,SWE
4360,Lead Full Stack Software Engineer,Strategic Employment Partners,"New York, NY",0.0,0,Unknown,0,Unknown,Unknown,Unknown,Unknown,Senior,160000.0,180000.0,USD,Software Engineer,,Full Stack
4361,Scientific Programmer,NYU Langone Health,"New York, NY",4.0,742,10000+ Employees,1841,Hospital,Health Care Services & Hospitals,Health Care,$5 to $10 billion (USD),Normal,52000.0,111000.0,USD,Software Engineer,,SWE
4362,"Engineering Manager, Web & Mobile",Oscar Health,"New York, NY",3.7,241,1001 to 5000 Employees,2012,Company - Public,Insurance Agencies & Brokerages,Insurance,$2 to $5 billion (USD),Normal,106000.0,224000.0,USD,Software Engineer,,SWE
4363,SharePoint and Office 365 Business Solutions Developer- 100% remote,HealthFirst,"Staten Island, NY",3.5,348,5001 to 10000 Employees,1993,Nonprofit Organization,Insurance Carriers,Insurance,Unknown / Non-Applicable,Normal,63000.0,140000.0,USD,Software Engineer,,Full Stack
4364,Software Development Engineer,Amazon.com Services LLC,"New York, NY",3.7,4703,10000+ Employees,1994,Company - Public,Internet,Information Technology,$10+ billion (USD),Normal,97000.0,163000.0,USD,Software Engineer,,SWE
4365,"Manager, Software Engineering",Comcast,"New York, NY",3.8,4838,10000+ Employees,1963,Company - Public,Telecommunications Services,Telecommunications,$10+ billion (USD),Normal,117000.0,206000.0,USD,Software Engineer,,SWE
4366,"Software Engineer, Product",Asana,"New York, NY",4.9,172,501 to 1000 Employees,2008,Company - Public,Enterprise Software & Network Solutions,Information Technology,Unknown / Non-Applicable,Normal,107000.0,200000.0,USD,Software Engineer,,SWE
4367,"Software Engineer, Web & Mobile",Oscar Health,"New York, NY",3.7,241,1001 to 5000 Employees,2012,Company - Public,Insurance Agencies & Brokerages,Insurance,$2 to $5 billion (USD),Normal,95000.0,194000.0,USD,Software Engineer,,SWE
4368,Senior Staff Engineer: Platform Engineering,Oscar Health,"New York, NY",3.7,241,1001 to 5000 Employees,2012,Company - Public,Insurance Agencies & Brokerages,Insurance,$2 to $5 billion (USD),Senior,121000.0,205000.0,USD,Software Engineer,,SWE
4369,"Manager, Application Development(Mobile) - 100% Remote",HealthFirst,"New York, NY",3.5,348,5001 to 10000 Employees,1993,Nonprofit Organization,Insurance Carriers,Insurance,Unknown / Non-Applicable,Normal,66000.0,142000.0,USD,Software Engineer,,SWE
4370,Lead Software Engineer,Reaktor,"New York, NY",4.7,4,501 to 1000 Employees,2000,Company - Private,IT Services,Information Technology,$50 to $100 million (USD),Senior,120000.0,150000.0,USD,Software Engineer,,SWE
4371,2022 Software Engineer,Bloomberg,"New York, NY",4.1,1850,10000+ Employees,1981,Company - Private,Computer Hardware & Software,Information Technology,Unknown / Non-Applicable,Normal,98000.0,211000.0,USD,Software Engineer,,SWE
4372,Senior Software Engineer (Full-Stack) - Remote,Indeed,"New York, NY",4.3,703,10000+ Employees,2004,Company - Private,Internet,Information Technology,$2 to $5 billion (USD),Senior,132000.0,192000.0,USD,Software Engineer,,SWE
